                       Game of the Rope - Description of the internal state

Ref Coa1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5      Trial
Sta Stat Sta SG Sta SG Sta SG Sta SG Sta SG Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
SOM           0      0      0      0      0           0      0      0      0      0 - - - . - - -  0  0
SOG           0      0      0      0      0           0      0      0      0      0 - - - . - - -  0  0
WTC WTRL SIT  5 DYB  6 DYB  8 SIT  6 DYB  9 WTRL SIT  6 SIT  6 DYB  6 DYB  5 DYB  8 3 - - . 3 5 -  5  -3
WTC WTRL SIT  6 DYB  6 DYB  8 SIT  6 DYB  9 WTRL SIT  6 SIT  6 DYB  6 DYB  5 DYB  8 3 - - . 3 - -  5  -3
WTC WTRL SIT  6 DYB  5 DYB  8 SIT  6 DYB  9 WTRL SIT  6 SIT  6 DYB  6 DYB  5 DYB  8 3 - - . - - -  5  -3
WTC WTRL SIT  6 DYB  5 DYB  7 SIT  6 DYB  9 WTRL SIT  6 SIT  6 DYB  6 DYB  5 DYB  8 - - - . - - -  5  -3
WTC WFRC SIT  6 DYB  5 DYB  7 SIT  7 DYB  8 WTRL SIT  6 SIT  6 DYB  6 DYB  5 DYB  8 - - - . - - -  5  -3
WTC WFRC SIT  6 DYB  5 SIT  7 SIT  7 DYB  8 WTRL SIT  6 SIT  6 DYB  6 DYB  5 DYB  8 - - - . - - -  5  -3
WTC WFRC SIT  6 DYB  5 SIT  7 SIT  7 DYB  8 WTRL SIT  6 SIT  6 SIT  6 DYB  5 DYB  8 - - - . - - -  5  -3
WTC WFRC SIT  6 DYB  5 SIT  7 SIT  7 DYB  8 WTRL SIT  6 SIT  6 SIT  6 DYB  5 SIT  8 - - - . - - -  5  -3
WTC WFRC SIT  6 DYB  5 SIT  7 SIT  7 SIT  8 WTRL SIT  6 SIT  6 SIT  6 DYB  5 SIT  8 - - - . - - -  5  -3
WTC WFRC SIT  6 DYB  5 SIT  7 SIT  7 SIT  8 WTRL SIT  6 SIT  6 SIT  6 SIT  5 SIT  8 - - - . - - -  5  -3
WTC WFRC SIT  6 SIT  5 SIT  7 SIT  7 SIT  8 WTRL SIT  6 SIT  6 SIT  6 SIT  5 SIT  8 - - - . - - -  5  -3
TMR WFRC SIT  6 SIT  5 SIT  7 SIT  7 SIT  8 WTRL SIT  6 SIT  6 SIT  6 SIT  5 SIT  8 - - - . - - -  5  -3
TMR WFRC SIT  6 SIT  5 SIT  7 SIT  7 SIT  8 WFRC SIT  7 SIT  7 SIT  5 SIT  4 SIT  7 - - - . - - -  5  -3
TMR ASMT SIT  6 SIT  5 SIT  7 SIT  7 SIT  8 WFRC SIT  7 SIT  7 SIT  5 SIT  4 SIT  7 - - - . - - -  5  -3
TMR ASMT SIT  6 SIT  5 SIT  7 SIT  7 SIT  8 ASMT SIT  7 SIT  7 SIT  5 SIT  4 SIT  7 - - - . - - -  5  -3
TMR ASMT SIT  6 SIT  5 SIT  7 SIT  7 POS  8 ASMT SIT  7 SIT  7 SIT  5 SIT  4 SIT  7 5 - - . - - -  5  -3
TMR ASMT SIT  6 SIT  5 SIT  7 SIT  7 POS  8 ASMT SIT  7 SIT  7 POS  5 SIT  4 SIT  7 5 - - . 3 - -  5  -3
TMR ASMT SIT  6 SIT  5 SIT  7 SIT  7 POS  8 ASMT SIT  7 SIT  7 POS  5 POS  4 SIT  7 5 - - . 3 4 -  5  -3
TMR ASMT SIT  6 SIT  5 SIT  7 POS  7 POS  8 ASMT SIT  7 SIT  7 POS  5 POS  4 SIT  7 5 4 - . 3 4 -  5  -3
TMR ASMT SIT  6 SIT  5 POS  7 POS  7 POS  8 ASMT SIT  7 SIT  7 POS  5 POS  4 SIT  7 5 4 3 . 3 4 -  5  -3
TMR ASMT SIT  6 SIT  5 POS  7 POS  7 POS  8 ASMT SIT  7 POS  7 POS  5 POS  4 SIT  7 5 4 3 . 3 4 2  5  -3
TMR ASMT SIT  6 SIT  5 POS  7 POS  7 POS  8 WTRL SIT  7 POS  7 POS  5 POS  4 SIT  7 5 4 3 . 3 4 2  5  -3
TMR WTRL SIT  6 SIT  5 POS  7 POS  7 POS  8 WTRL SIT  7 POS  7 POS  5 POS  4 SIT  7 5 4 3 . 3 4 2  5  -3
WTC WTRL SIT  6 SIT  5 POS  7 POS  7 POS  8 WTRL SIT  7 POS  7 POS  5 POS  4 SIT  7 5 4 3 . 3 4 2  5  -3
WTC WTRL SIT  6 SIT  5 POS  7 POS  7 POS  8 WTRL SIT  7 DYB  7 POS  5 POS  4 SIT  7 5 4 3 . 3 4 2  5  -3
